network_load,relay_reputation,budget_utilization,recent_win_rate,prob_p_win,explanation
0.6,0.84,0.16,0.2,0.005001216000000001,"{'timestamp': 1760866780.2263978, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.16), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.005001216000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.16), 'effect': 'multiply prob by 0.888 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.16,0.25,0.005001216000000001,"{'timestamp': 1760866780.2264228, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.16), 'recent_win_rate': np.float64(0.25)}, 'base_prob': 0.01, 'final_prob': np.float64(0.005001216000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.16), 'effect': 'multiply prob by 0.888 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.25), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.16,0.3,0.005001216000000001,"{'timestamp': 1760866780.226505, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.16), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.005001216000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.16), 'effect': 'multiply prob by 0.888 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.26,0.0,0.009213951907860483,"{'timestamp': 1760866780.2265348, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.26), 'recent_win_rate': 1e-09}, 'base_prob': 0.01, 'final_prob': np.float64(0.009213951907860483), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.26), 'effect': 'multiply prob by 0.818 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': 1e-09, 'effect': 'multiply prob by 1.000 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.26,0.05,0.004606976000000001,"{'timestamp': 1760866780.226563, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.26), 'recent_win_rate': np.float64(0.05)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004606976000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.26), 'effect': 'multiply prob by 0.818 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.26,0.1,0.004606976000000001,"{'timestamp': 1760866780.2265885, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.26), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004606976000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.26), 'effect': 'multiply prob by 0.818 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.26,0.15,0.004606976000000001,"{'timestamp': 1760866780.2266135, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.26), 'recent_win_rate': np.float64(0.15)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004606976000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.26), 'effect': 'multiply prob by 0.818 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.15), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.26,0.2,0.004606976000000001,"{'timestamp': 1760866780.2266421, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.26), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004606976000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.26), 'effect': 'multiply prob by 0.818 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.26,0.25,0.004606976000000001,"{'timestamp': 1760866780.2266688, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.26), 'recent_win_rate': np.float64(0.25)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004606976000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.26), 'effect': 'multiply prob by 0.818 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.25), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.26,0.3,0.004606976000000001,"{'timestamp': 1760866780.2266977, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.26), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004606976000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.26), 'effect': 'multiply prob by 0.818 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.37,0.0,0.00834662391653376,"{'timestamp': 1760866780.2267249, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.37), 'recent_win_rate': 1e-09}, 'base_prob': 0.01, 'final_prob': np.float64(0.00834662391653376), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.37), 'effect': 'multiply prob by 0.741 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': 1e-09, 'effect': 'multiply prob by 1.000 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.37,0.05,0.004173312,"{'timestamp': 1760866780.22675, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.37), 'recent_win_rate': np.float64(0.05)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004173312), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.37), 'effect': 'multiply prob by 0.741 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.37,0.1,0.004173312,"{'timestamp': 1760866780.2267785, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.37), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004173312), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.37), 'effect': 'multiply prob by 0.741 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.37,0.15,0.004173312,"{'timestamp': 1760866780.226804, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.37), 'recent_win_rate': np.float64(0.15)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004173312), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.37), 'effect': 'multiply prob by 0.741 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.15), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.37,0.2,0.004173312,"{'timestamp': 1760866780.2268293, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.37), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004173312), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.37), 'effect': 'multiply prob by 0.741 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.37,0.25,0.004173312,"{'timestamp': 1760866780.2268562, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.37), 'recent_win_rate': np.float64(0.25)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004173312), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.37), 'effect': 'multiply prob by 0.741 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.25), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.37,0.3,0.004173312,"{'timestamp': 1760866780.2268813, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.37), 'recent_win_rate': np.float64(0.3)}, 'base_prob': 0.01, 'final_prob': np.float64(0.004173312), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.37), 'effect': 'multiply prob by 0.741 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.3), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.48,0.0,0.007479295925207042,"{'timestamp': 1760866780.2269096, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.48), 'recent_win_rate': 1e-09}, 'base_prob': 0.01, 'final_prob': np.float64(0.007479295925207042), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': 1e-09, 'effect': 'multiply prob by 1.000 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.48,0.05,0.003739648000000001,"{'timestamp': 1760866780.2269354, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.48), 'recent_win_rate': np.float64(0.05)}, 'base_prob': 0.01, 'final_prob': np.float64(0.003739648000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.05), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.48,0.1,0.003739648000000001,"{'timestamp': 1760866780.2269604, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.48), 'recent_win_rate': np.float64(0.1)}, 'base_prob': 0.01, 'final_prob': np.float64(0.003739648000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.1), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.48,0.15,0.003739648000000001,"{'timestamp': 1760866780.2269857, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.48), 'recent_win_rate': np.float64(0.15)}, 'base_prob': 0.01, 'final_prob': np.float64(0.003739648000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.15), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
0.6,0.84,0.48,0.2,0.003739648000000001,"{'timestamp': 1760866780.227023, 'inputs': {'network_load': np.float64(0.6), 'relay_reputation': np.float64(0.84), 'budget_utilization': np.float64(0.48), 'recent_win_rate': np.float64(0.2)}, 'base_prob': 0.01, 'final_prob': np.float64(0.003739648000000001), 'steps': [{'feature': 'network_load', 'value': np.float64(0.6), 'effect': 'multiply prob by 0.640 (higher load -> lower prob)'}, {'feature': 'relay_reputation', 'value': np.float64(0.84), 'effect': 'multiply prob by 1.760 (higher rep -> higher prob)'}, {'feature': 'budget_utilization', 'value': np.float64(0.48), 'effect': 'multiply prob by 0.664 (higher utilization -> lower prob)'}, {'feature': 'recent_win_rate', 'value': np.float64(0.2), 'effect': 'multiply prob by 0.500 (higher recent wins -> lower prob)'}]}"
